timestamp,printerStatus,Job_Owner_ID,Job_Owner_Name,JobProgress
1761096308641,OFFLINE,N/A,N/A,0
1761096236226,OFFLINE,N/A,N/A,0
1761096163327,OFFLINE,N/A,N/A,0
1761096090924,OFFLINE,N/A,N/A,0
1761096018178,OFFLINE,N/A,N/A,0
1761095945491,OFFLINE,N/A,N/A,0
1761095875678,OFFLINE,N/A,N/A,0
1761095809212,OFFLINE,N/A,N/A,0
1761095737645,OFFLINE,N/A,N/A,0
1761095664836,OFFLINE,N/A,N/A,0
1761095592028,OFFLINE,N/A,N/A,0
1761095518377,OFFLINE,N/A,N/A,0
1761095445780,OFFLINE,N/A,N/A,0
1761095373090,OFFLINE,N/A,N/A,0
1761095300383,OFFLINE,N/A,N/A,0
1761095228007,OFFLINE,N/A,N/A,0
1761095155298,OFFLINE,N/A,N/A,0
1761095083439,OFFLINE,N/A,N/A,0
1761095010874,OFFLINE,N/A,N/A,0
1761094937271,OFFLINE,N/A,N/A,0
1761094865196,OFFLINE,N/A,N/A,0
1761094793513,OFFLINE,N/A,N/A,0
1761094720700,OFFLINE,N/A,N/A,0
1761094647880,OFFLINE,N/A,N/A,0
1761094574306,OFFLINE,N/A,N/A,0
1761094502762,OFFLINE,N/A,N/A,0
1761094430184,OFFLINE,N/A,N/A,0
1761094357624,OFFLINE,N/A,N/A,0
1761094283852,OFFLINE,N/A,N/A,0
1761094211128,OFFLINE,N/A,N/A,0
1761094139584,OFFLINE,N/A,N/A,0
1761094066874,OFFLINE,N/A,N/A,0
1761093994378,OFFLINE,N/A,N/A,0
1761093921877,OFFLINE,N/A,N/A,0
1761093849374,OFFLINE,N/A,N/A,0
1761093776660,OFFLINE,N/A,N/A,0
1761093704144,OFFLINE,N/A,N/A,0
1761093631358,OFFLINE,N/A,N/A,0
1761093558637,OFFLINE,N/A,N/A,0
1761093486186,OFFLINE,N/A,N/A,0
1761093413444,OFFLINE,N/A,N/A,0
1761093339912,OFFLINE,N/A,N/A,0
1761093266911,OFFLINE,N/A,N/A,0
1761093195334,OFFLINE,N/A,N/A,0
1761093122924,OFFLINE,N/A,N/A,0
1761093049933,OFFLINE,N/A,N/A,0
1761092976531,OFFLINE,N/A,N/A,0
1761092904908,OFFLINE,N/A,N/A,0
1761092832305,OFFLINE,N/A,N/A,0
1761092758677,OFFLINE,N/A,N/A,0
1761092686064,OFFLINE,N/A,N/A,0
1761092613184,OFFLINE,N/A,N/A,0
1761092540725,OFFLINE,N/A,N/A,0
1761092467981,OFFLINE,N/A,N/A,0
1761092396400,OFFLINE,N/A,N/A,0
1761092324918,OFFLINE,N/A,N/A,0
1761092251387,OFFLINE,N/A,N/A,0
1761092178462,OFFLINE,N/A,N/A,0
1761092104870,OFFLINE,N/A,N/A,0
1761092032398,OFFLINE,N/A,N/A,0
1761091960561,OFFLINE,N/A,N/A,0
1761091886940,OFFLINE,N/A,N/A,0
1761091814267,OFFLINE,N/A,N/A,0
1761091741722,OFFLINE,N/A,N/A,0
1761091669020,OFFLINE,N/A,N/A,0
1761091596447,OFFLINE,N/A,N/A,0
1761091523738,OFFLINE,N/A,N/A,0
1761091451002,OFFLINE,N/A,N/A,0
1761091378437,OFFLINE,N/A,N/A,0
1761091306837,OFFLINE,N/A,N/A,0
1761091233116,OFFLINE,N/A,N/A,0
1761091161582,OFFLINE,N/A,N/A,0
1761091088013,OFFLINE,N/A,N/A,0
1761091015832,OFFLINE,N/A,N/A,0
1761090943034,OFFLINE,N/A,N/A,0
1761090870311,OFFLINE,N/A,N/A,0
1761090797803,OFFLINE,N/A,N/A,0
1761090726026,OFFLINE,N/A,N/A,0
1761090653530,OFFLINE,N/A,N/A,0
1761090580479,OFFLINE,N/A,N/A,0
1761090508093,OFFLINE,N/A,N/A,0
1761090436203,OFFLINE,N/A,N/A,0
1761090363834,OFFLINE,N/A,N/A,0
1761090290807,OFFLINE,N/A,N/A,0
1761090218408,OFFLINE,N/A,N/A,0
1761090145943,OFFLINE,N/A,N/A,0
1761090073953,OFFLINE,N/A,N/A,0
1761090001466,OFFLINE,N/A,N/A,0
1761089928330,OFFLINE,N/A,N/A,0
1761089856713,OFFLINE,N/A,N/A,0
1761089783966,OFFLINE,N/A,N/A,0
1761089710461,OFFLINE,N/A,N/A,0
1761089636677,OFFLINE,N/A,N/A,0
1761089563895,OFFLINE,N/A,N/A,0
1761089491350,OFFLINE,N/A,N/A,0
1761089418859,OFFLINE,N/A,N/A,0
1761089346259,OFFLINE,N/A,N/A,0
1761089274684,OFFLINE,N/A,N/A,0
1761089202984,OFFLINE,N/A,N/A,0
1761089130134,OFFLINE,N/A,N/A,0
1761089057281,OFFLINE,N/A,N/A,0
1761088984471,OFFLINE,N/A,N/A,0
1761088911935,OFFLINE,N/A,N/A,0
